ID,Language_ID,Primary_Text,Analyzed_Word,Gloss,Translated_Text,Meta_Language_ID,LGR_Conformance,Comment,Media_IDs,Position,Audio_Start,Audio_End,graid,add_orthography,Text_ID,refind,refindFK,isnref
ajyuwa_0109,mcbora,aane diille íeeválleke neélle,#	aa-ne	#	di-lle	i=	eeva	-lle	-ke	%	nee	-lle,#	CON-INAN	#	3-F.SG	3=	be_pregnant	-F.SG	-ACC	%	say	-F.SG,And she told to the pregnant one,en,MORPHEME_ALIGNED,,ajyuwa_mp3 ajyuwa_wav ajyuwa_eaf ajyuwa_xml ajyuwa_tsv,,615480,616630,##	other	#rc.h:p	other	=pro.h:s	v:pred	-rv_pro_h_s	-other	%	v:pred	-pro.h:a,,ajyuwa,∅	∅	1010	∅	1010	∅	1010	∅	∅	∅	1060,∅	∅	1010	∅	1010	∅	1010	∅	∅	∅	1060,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅
ajyuwa_0110,mcbora,"muúllej neélle, kiátúikyé u pájtyéíllejɨ́ɨ́vari neélle",#	#	muúlle-j	%	nee	-lle	#	#	kiá-tu-iíkye	u=	pajtye-i-lle-jɨ́ɨ́vari	%	nee	-lle,#	#	sister-VOC	%	say	-F.SG	#	#	where-ABL-yet	2.SG=	cross-FUT-F.SG-NEG	%	say	-F.SG,"""Sister"", she said "" Where could you cross?"" she said",en,MORPHEME_ALIGNED,,ajyuwa_mp3 ajyuwa_wav ajyuwa_eaf ajyuwa_xml ajyuwa_tsv,,616640,619520,##	#ds	np.h:voc	%	v:pred	-pro.h:s_ds	##	#ds.neg	other	=pro.2:s	v:pred	%	v:pred	-pro.h:s_ds,,ajyuwa,∅	∅	1010	∅	∅	1060	∅	∅	∅	1010	∅	∅	∅	1060,∅	∅	1010	∅	∅	1060	∅	∅	∅	1010	∅	∅	∅	1060,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅
ajyuwa_0111,mcbora,óvíjyuco ihdyu íñe o óóvene óhdi u pájtyeki neélle,#	#	óvíjyuco	í-du	í-ne	ó=	oove-ne	#	ó-di	u=	pajtye-ki	%	nee	-lle,#	#	please	this-CMPV	this-INAN	1.SG=	eat_one's_fill-INAN	#	1.SG-ANIM	2.SG=	cross-PURP	%	say	-F.SG,"""It does not matter, this I am going to eat, so you can walk over me"" she said",en,MORPHEME_ALIGNED,,ajyuwa_mp3 ajyuwa_wav ajyuwa_eaf ajyuwa_xml ajyuwa_tsv,,621017,624899,##	#ds	other	other	pro:p	=pro.1:a	v:pred	#ds_ac	pro.1:other	=pro.2:s	v:pred	%	v:pred	-pro.h:s_ds,,ajyuwa,∅	∅	∅	∅	1166	1060	∅	∅	1060	1010	∅	∅	∅	1060,∅	∅	∅	∅	1166	1060	∅	∅	1060	1010	∅	∅	∅	1060,∅	∅	∅	∅	bridging	∅	∅	∅	∅	∅	∅	∅	∅	∅
ajyuwa_0112,mcbora,iiváa iñééne májcholle,#	#	i=	-va-pe	i=	nee-ne	%	majcho	-lle,#	#	3=	-QUOT-REM	3=	say-INAN	%	eat	-F.SG,"Saying that, she ate.",en,MORPHEME_ALIGNED,,ajyuwa_mp3 ajyuwa_wav ajyuwa_eaf ajyuwa_xml ajyuwa_tsv,,626871,629617,##	#ac	=pro.h:s	-other	=lv_pro_h_s	v:pred	%	v:pred	-pro.h:s,,ajyuwa,∅	∅	1060	∅	1060	∅	∅	∅	1060,∅	∅	1060	∅	1060	∅	∅	∅	1060,∅	∅	∅	∅	∅	∅	∅	∅	∅
ajyuwa_0113,mcbora,aalle ihdyu ɨ́ɨ́cúi ú dsɨ́ɨ́neé táhallúrí éhnéjcúehívújuco,#	aa	-lle	í-du	ɨ́ɨ́cúi	u=	dsɨɨne-V	ta-	hallu-ri	e-nejcu-e-hi-vu-juco,#	CON	-F.SG	this-CMPV	quick	2.SG=	run-FUT	1.SG.POSS-	back-LOC	that-CLF.side-PERT-PRED-ALL-AFIR,"""And you are going to run fast, over my back, to the other side""",en,MORPHEME_ALIGNED,,ajyuwa_mp3 ajyuwa_wav ajyuwa_eaf ajyuwa_xml ajyuwa_tsv,,629750,634340,##ds	other	-pro.h:dt	other	other	=pro.2:s	v:pred	-ln_pro.1:poss	np:l	pro:g,,ajyuwa,∅	∅	1010	∅	∅	1010	∅	1060	1061	1062,∅	∅	1010	∅	∅	1010	∅	1060	1061	1062,∅	∅	∅	∅	∅	∅	∅	∅	bridging	bridging
ajyuwa_0114,mcbora,ááne boone ihdyu ooréjucói o cóévaíñe,#	aa-ne	boóne	í-du	ó-re-juco-iíkye	ó=	coéva-i-ne,#	CON-INAN	after	this-CMPV	1.SG-REST-AFIR-yet	1.SG=	be_left-FUT-INAN,"""After this I am going to remain alone""",en,MORPHEME_ALIGNED,,ajyuwa_mp3 ajyuwa_wav ajyuwa_eaf ajyuwa_xml ajyuwa_tsv,,634930,636970,##ds	other	other	other	pro.1:s	=pro_1_s	v:pred,,ajyuwa,∅	∅	∅	∅	1060	1060	∅,∅	∅	∅	∅	1060	1060	∅,∅	∅	∅	∅	∅	∅	∅
ajyuwa_0115,mcbora,óvíi ihdyu múhduháñé ú pehíjcyáhi kiáhjɨvú u úújetéille,#	óví-iíkye	í-du	mu-du-háñe	u=	pee-híjcya-hi	#	kiá-hjɨ-vu	u=	úújete-i-lle,#	wait-yet	this-CMPV	whose-CMPV-PL	2.SG=	go-REP-PRED	#	where-PL-ALL	2.SG=	reach-FUT-F.SG,"""Okay, well, you are also leaving, and where are you going to arrive?""",en,MORPHEME_ALIGNED,,ajyuwa_mp3 ajyuwa_wav ajyuwa_eaf ajyuwa_xml ajyuwa_tsv,,637760,640210,##ds	other	other	other	=pro.2:s	v:pred	##ds	other	=pro.2:s	v:pred,,ajyuwa,∅	∅	∅	∅	1010	∅	∅	∅	1010	∅,∅	∅	∅	∅	1010	∅	∅	∅	1010	∅,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅
ajyuwa_0116,mcbora,pítyájcolle íñáálleke,#	pítya-jco	-lle	i-	naálle-ke,#	to_say_goodbye-MULT.TR	-F.SG	3-	sister-ACC,She said goodbye to her sister,en,MORPHEME_ALIGNED,,ajyuwa_mp3 ajyuwa_wav ajyuwa_eaf ajyuwa_xml ajyuwa_tsv,,640590,642460,##	v:pred	-pro.h:a	-ln_pro.h:poss	np.h:p,,ajyuwa,∅	∅	1060	1060	1010,∅	∅	1060	1060	1010,∅	∅	∅	∅	∅
ajyuwa_0117,mcbora,"aalléváa teene ɨ́mɨááné tsúúca cóójuho idyópóaúcúne teene mááhótu ityáváriácóne májcholle, májcholle",#	aa	-lle	-va-pe	tee-ne	ɨ́mɨáá-ne	tsúúca	cóóju-ho	i=	do-póa-úcu-ne	#	tee-ne	mááhoó-tu	i=	ta-várí-áco-ne	#	0	majcho	-lle	#	0	majcho	-lle,#	CON	-F.SG	-QUOT-REM	3-INAN	good-INAN	already	avocado-CLF.oval	3=	hand-open-SG.TR-INAN	#	3-INAN	casabe-ABL	3=	foot-break-SG.TR-INAN	#	0	eat	-F.SG	#	0	eat	-F.SG,She really opened an avocado and broke (opened) that casabe and ate and ate,en,MORPHEME_ALIGNED,,ajyuwa_mp3 ajyuwa_wav ajyuwa_eaf ajyuwa_xml ajyuwa_tsv,,644450,649340,##	other	-pro.h:dt_a	-other	other	other	other	np:p	=pro.h:a	v:pred	##	other	np:p	=pro.h:a	v:pred	##	0:p	v:pred	-pro.h:a	##	0:p	v:pred	-pro.h:a,,ajyuwa,∅	∅	1060	∅	∅	∅	∅	1063	1060	∅	∅	∅	1056	1060	∅	∅	1056	∅	1060	∅	1056	∅	1060,∅	∅	1060	∅	∅	∅	∅	1063	1060	∅	∅	∅	1056	1060	∅	∅	1056	∅	1060	∅	1056	∅	1060,∅	∅	∅	∅	∅	∅	∅	bridging	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅
ajyuwa_0118,mcbora,dille májchóneríyé tsúúca píívyetélle teemo cáwaavyéhí íñejcuéhityu éhnéjcúehívújuco,#	#	#	di-lle	majcho-ne-ri-re	%	tsúúca	píívyete	-lle	%	tee-ne	cáwa-Vve-hi	í-nejcu-e-hi-tu	e-nejcu-e-hi-vu-juco,#	#	#	3-F.SG	eat-INAN-INST-REST	%	already	turn_into	-F.SG	%	3-INAN	lay-SG.INTR-PRED	this-CLF.side-PERT-PRED-ABL	that-CLF.side-PERT-PRED-ALL-AFIR,"She ate and transformed, and then she streched from one side to the other",en,MORPHEME_ALIGNED,,ajyuwa_mp3 ajyuwa_wav ajyuwa_eaf ajyuwa_xml ajyuwa_tsv,,650200,656390,##	#rc.h:s	#ac	pro.h:s	v:pred	%	other	v:pred	-pro.h:s	%	other	v:pred	pro:obl	pro:obl,,ajyuwa,∅	1060	∅	1060	∅	∅	∅	∅	1060	∅	∅	∅	1053	1062,∅	1060	∅	1060	∅	∅	∅	∅	1060	∅	∅	∅	1053	1062,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅
ajyuwa_0119,mcbora,áállé hallúriváa ɨ́ɨ́cúi dsɨ́ɨ́nelle dsɨ́ɨ́nelle úúú éhnéjcúéwájuvu ipájtyéne révoúcunúllé tsúúca ílluréjuco dille píívyeténé bóóádivúréjuco tsúúca ílluréjuco dille cábyúruuvéné téhí pañévuréjuco,#	aa-lle	hallu-ri-va-pe	ɨ́ɨ́cúi	dsɨɨne	-lle	#	dsɨɨne	-lle	úúú	e-nejcu-e-waju-vu	#	#	i=	pajtye-ne	%	révo-úcunu	-lle	#	tsúúca	íllu-re-juco	di-lle	píívyete-ne	bóóa-di-vu-re-juco	#	tsúúca	íllu-re-juco	di-lle	cábyúru-Vve-ne	teéhi	pañe-vu-re-juco,#	CON-F.SG	on-LOC-QUOT-REM	quick	run	-F.SG	#	run	-F.SG	fine	that-CLF.side-PERT-CLF.irregular_surface-ALL	#	#	3=	cross-INAN	%	turn-SG.STA	-F.SG	#	already	so-REST-AFIR	3-F.SG	turn_into-INAN	boa-ANIM-ALL-REST-AFIR	#	already	so-REST-AFIR	3-F.SG	go_in-SG.INTR-INAN	river	inside-ALL-REST-AFIR,"And she ran quickly over her, she ran to the other shore, and crossing she turned around and she turned into a boa and jumped in the water",en,MORPHEME_ALIGNED,,ajyuwa_mp3 ajyuwa_wav ajyuwa_eaf ajyuwa_xml ajyuwa_tsv,,658310,667840,##	ln_pro.h:poss	np:l	other	v:pred	-pro.h:s	##	v:pred	-pro.h:s	other	np:obl	##	#ac	=pro.h:s	v:pred	%	v:pred	-pro.h:s	##	other	other	pro.h:s	v:pred	np.n:obl	##	other	other	pro.h:s	v:pred	np:other	np:obl,,ajyuwa,∅	1060	1061	∅	∅	1010	∅	∅	1010	∅	1062	∅	∅	1010	∅	∅	∅	1060	∅	∅	∅	1060	∅	1064	∅	∅	∅	1060	∅	1052	∅,∅	1060	1061	∅	∅	1010	∅	∅	1010	∅	1062	∅	∅	1010	∅	∅	∅	1060	∅	∅	∅	1060	∅	1064	∅	∅	∅	1060	∅	1052	∅,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	new	∅	∅	∅	∅	∅	∅	∅
ajyuwa_0120,mcbora,"ááné boonéváa díílleréjuco ɨ́veekíhana táñaálle iñééróne, muhdú idyé ó méénuú tsúúca o pájtyéjúcoólle iñééne pehíjcyalle pehíjcyalle, ájyábama májchótulle",#	aa-ne	boóne-va-pe	di-lle-re-juco	#	#	ɨ́veeki-hana	ta-	naálle	%	i=	nee-ró-ne	#	#	muhdu	idyé	ó=	meenu-V	#	tsúúca	ó=	pajtye-jucoo	-lle	%	i=	nee-ne	#	pee-híjcya	-lle	#	pee-híjcya	-lle	#	ájyaba-ma	majcho-tu	-lle,#	CON-INAN	after-QUOT-REM	3-F.SG-REST-AFIR	#	#	why-NC	1.SG.POSS-	sister	%	3=	say-FRUS-INAN	#	#	how	also	1.SG=	do-FUT	#	already	1.SG=	cross-PERF	-F.SG	%	3=	say-INAN	#	go-REP	-F.SG	#	go-REP	-F.SG	#	hunger-SOC	eat-NEG	-F.SG,"After that she was alone ""Why my sister?"" she said ""What I am going to do? I have already crossed"", she said and kept walking, walking, without eating anything",en,MORPHEME_ALIGNED,,ajyuwa_mp3 ajyuwa_wav ajyuwa_eaf ajyuwa_xml ajyuwa_tsv,,668860,678630,##	other	other	pro.h:a	##	#ds	other	-ln_pro.1:poss	np.h:voc	%	=pro.h:s_ds	v:pred	##	#ds	other	other	=pro.h:s	v:pred	#ds	other	=pro.h:s	v:pred	-rv_pro_h_s	%	=pro.h:s_ds	v:pred	##	v:pred	-pro.h:s	##	v:pred	-pro.h:s	##neg	np:obl	v:pred	-pro.h:s,,ajyuwa,∅	∅	∅	1010	∅	∅	∅	1010	1060	∅	1010	∅	∅	∅	∅	∅	1010	∅	∅	∅	1010	∅	1010	∅	1010	∅	∅	∅	1010	∅	∅	1010	∅	∅	∅	1010,∅	∅	∅	1010	∅	∅	∅	1010	1060	∅	1010	∅	∅	∅	∅	∅	1010	∅	∅	∅	1010	∅	1010	∅	1010	∅	∅	∅	1010	∅	∅	1010	∅	∅	∅	1010,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅
ajyuwa_0121,mcbora,"aalléváa ihdyu tsájcuuvénetúré lleebúcunú kiá tsaapi íllohíjcyáné tóóó, tóóó",#	aa	-lle	-va-pe	í-du	tsacuúve-ne-tu-re	lleebo-úcunu	#	kiá	tsa-pi	illo-híjcya-ne	tooo	tooo,#	CON	-F.SG	-QUOT-REM	this-CMPV	one_evening-INAN-NEG-REST	listen-SG.STA	#	where	one-CLF.man	fell-REP-INAN	shot	shot,"One morning she heard how someone was felling (trees) ""tun tun""",en,MORPHEME_ALIGNED,,ajyuwa_mp3 ajyuwa_wav ajyuwa_eaf ajyuwa_xml ajyuwa_tsv,,679620,687520,##	other	-pro.h:a	-other	other	pro:other	v:pred	#cc:p	other	np.h:s	v:pred	other	other,,ajyuwa,∅	∅	1010	∅	∅	∅	∅	∅	∅	1065	∅	∅	∅,∅	∅	1010	∅	∅	∅	∅	∅	∅	1065	∅	∅	∅,∅	∅	∅	∅	∅	∅	∅	∅	∅	new	∅	∅	∅
ajyuwa_0122,mcbora,"ícyaj neélle múha éhne íílleé, mɨ́amúnaáubáha muurá illóme",#	ícyaj	nee	-lle	#	muha	e-ne	íílleé	#	mɨa-múnaa-uba-haja	muuré	illo	-me,#	baj!	say	-F.SG	#	PN.INTER	that-INAN	here	#	true-people-PROB-curiosity	then	fell	-PL,"""Baj!"", she said, ""Who is there, suddenly there are people felling""",en,MORPHEME_ALIGNED,,ajyuwa_mp3 ajyuwa_wav ajyuwa_eaf ajyuwa_xml ajyuwa_tsv,,688500,691590,##	other	v:pred	-pro.h:s_ds	#ds	pro.h:s	other	other:pred	##	np.h:s	other	v:pred	-rv_pro_h_s,,ajyuwa,∅	∅	∅	1010	∅	∅	∅	∅	∅	1065	∅	∅	1065,∅	∅	∅	1010	∅	∅	∅	∅	∅	1065	∅	∅	1065,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅
ajyuwa_0123,mcbora,ááné tujkévetúváa pehíjcyalle pehíjcyalle,#	aa-ne	tujkéve-tu-va-pe	pee-híjcya	-lle	#	pee-híjcya	-lle,#	CON-INAN	direction-ABL-QUOT-REM	go-REP	-F.SG	#	go-REP	-F.SG,"She went towards this sound, she went",en,MORPHEME_ALIGNED,,ajyuwa_mp3 ajyuwa_wav ajyuwa_eaf ajyuwa_xml ajyuwa_tsv,,691860,694170,##	other	np:g	v:pred	-pro.h:s	##	v:pred	-pro.h:s,,ajyuwa,∅	∅	∅	∅	1010	∅	∅	1010,∅	∅	∅	∅	1010	∅	∅	1010,∅	∅	∅	∅	∅	∅	∅	∅
ajyuwa_0124,mcbora,muubéváhacápe úmɨ́nurɨváhacápe íjcyaabe,#	mu-Vbe	-va-acá-pe	úmɨ́nurɨ-va-haáca-pe	ijcya	-Vbe,#	whose-M.SG	-QUOT-IFR-REM	úmɨ́nurɨ-PL-ascertainment-REM	be	-M.SG,It is said he was úmɨ́nurɨ (a man with two faces),en,MORPHEME_ALIGNED,,ajyuwa_mp3 ajyuwa_wav ajyuwa_eaf ajyuwa_xml ajyuwa_tsv,,695280,697870,##	pro.h:dt_s	-other	np:pred	cop	-pro.h:s,,ajyuwa,∅	1065	∅	∅	∅	1065,∅	1065	∅	∅	∅	1065,∅	∅	∅	∅	∅	∅
ajyuwa_0125,mcbora,"panéjcuvátú íhyúmɨ íjcyaábe, íñejcútú íjcyahúmɨɨ, íñejcútú íjcya húmɨɨ",#	pa-nejcu-va-tu	i-	húmɨ	ijcya-Vbe	#	í-nejcu-tu	ijcya	-húmɨ	#	í-nejcu-tu	ijcya	-húmɨ,#	all-CLF.side-QUOT-ABL	3-	face	be-M.SG	#	this-CLF.side-ABL	be	-face	#	this-CLF.side-ABL	be	-face,"That he has faces in both sides, on this side there is one face and on this side there is other face",en,MORPHEME_ALIGNED,,ajyuwa_mp3 ajyuwa_wav ajyuwa_eaf ajyuwa_xml ajyuwa_tsv,,697970,700450,##	other:pred	-ln_pro.h:poss	np:s	cop	##	pro:pred	cop	-np:s	##	pro:pred	cop	-np:s,,ajyuwa,∅	∅	1065	1066	∅	∅	∅	∅	1067	∅	∅	∅	1068,∅	∅	1065	1066	∅	∅	∅	∅	1067	∅	∅	∅	1068,∅	∅	∅	bridging	∅	∅	∅	∅	bridging	∅	∅	∅	bridging
ajyuwa_0126,mcbora,aane íñejcútú íjcyáhúmɨri íllohíjcyaábe,#	aa-ne	#	í-nejcu-tu	ijcya	-húmɨ-ri	%	illo-híjcya	-Vbe,#	CON-INAN	#	this-CLF.side-ABL	be	-face-INST	%	fell-REP	-M.SG,And with the face on this side he was felling,en,MORPHEME_ALIGNED,,ajyuwa_mp3 ajyuwa_wav ajyuwa_eaf ajyuwa_xml ajyuwa_tsv,,700450,702790,##	other	#rc:obl	pro:pred	cop	-np:obl	%	v:pred	-pro.h:s,,ajyuwa,∅	∅	1067	∅	∅	1067	∅	∅	1065,∅	∅	1067	∅	∅	1067	∅	∅	1065,∅	∅	∅	∅	∅	∅	∅	∅	∅
ajyuwa_0127,mcbora,aane íñejcútú íjcyáhúmɨri ɨ́ɨ́tehíjcyaabe tsaate pátyéhajchíí ityábejcároki,#	aa-ne	#	í-nejcu-tu	ijcya	-húmɨ-ri	%	ɨɨte-híjcya	-Vbe	#	tsa-te	pajtye-hajchííjyu	#	0	i=	tábe-jcáro-ki,#	CON-INAN	#	this-CLF.side-ABL	be	-face-INST	%	look-REP	-M.SG	#	one-PL	cross-COND	#	0	3=	catch-SG.TR-PURP,And with the face on this side he watched if someone was coming to catch him,en,MORPHEME_ALIGNED,,ajyuwa_mp3 ajyuwa_wav ajyuwa_eaf ajyuwa_xml ajyuwa_tsv,,702850,708030,##	other	#rc:obl	pro:pred	cop	-np:obl	%	v:pred	-pro.h:a	#cc:p	np.h:s	v:pred	#ac	0.h:p	=pro.h:s	v:pred,,ajyuwa,∅	∅	1068	∅	∅	1068	∅	∅	1065	∅	1176	∅	∅	1065	1176	∅,∅	∅	1068	∅	∅	1068	∅	∅	1065	∅	1176	∅	∅	1065	1176	∅,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	new	∅	∅	∅	∅	∅
ajyuwa_0128,mcbora,aanéváa ehdu choocówu dújújcolléré péérónáa íñejcútú íjcyáhúmɨri iájtyúmɨ́ne díílleke iújcuíñúne tábejcárotéébe,#	aa-ne-va-pe	e-du	choóco-wuu	#	dújujco	-lle	-re	%	pee-ró-náa	#	#	í-nejcu-tu	ijcya	-húmɨ	-ri	%	0	i=	ájtyumɨ-ne	#	di-lle-ke	i=	újcúiñu-ne	#	0	tábe-jcáro-té	-Vbe,#	CON-INAN-QUOT-REM	that-CMPV	slowly-DIM	#	spy	-F.SG	-REST	%	go-FRUS-SIM	#	#	this-CLF.side-ABL	be	-face	-LOC	%	0	3=	see-INAN	#	3-F.SG-ACC	3=	follow-INAN	#	0	catch-SG.TR-DIR.go	-M.SG,"And when she was walking slowly, listening to in order to know who was there, he saw her with the face on this side, he followed and catched her",en,MORPHEME_ALIGNED,,ajyuwa_mp3 ajyuwa_wav ajyuwa_eaf ajyuwa_xml ajyuwa_tsv,,709400,717230,##	other	other	other	#rc.h:s	v:pred	-pro.h:s	-rv	%	v:pred	#ac	#cc:obl	pro:obl	cop	-np:s	-other	%	0.h:p	=pro.h:a	v:pred	#ac	pro.h:p	=pro.h:a	v:pred	#ac	0.h:p	v:pred	-pro.h:a,,ajyuwa,∅	∅	∅	∅	1010	∅	1010	∅	∅	∅	∅	∅	∅	∅	1068	∅	∅	1010	1065	∅	∅	1010	1065	∅	∅	1010	∅	1065,∅	∅	∅	∅	1010	∅	1010	∅	∅	∅	∅	∅	∅	∅	1068	∅	∅	1010	1065	∅	∅	1010	1065	∅	∅	1010	∅	1065,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅
ajyuwa_0129,mcbora,ityábejcáróne ílluréjuco iúménúné pañévú uácoóbe,#	#	0	i=	tábe-jcáro-ne	%	íllu-re-juco	i-	úme-nu-ne	pañe-vu	0	úacó	-Vbe,#	#	0	3=	catch-SG.TR-INAN	%	so-REST-AFIR	3-	vegetal_salt-VBZ.do-INAN	inside-ALL	0	put_in	-M.SG,He caught her and put her in his vegetal salt,en,MORPHEME_ALIGNED,,ajyuwa_mp3 ajyuwa_wav ajyuwa_eaf ajyuwa_xml ajyuwa_tsv,,718260,723000,##	#ac	0.h:p	=pro.h:a	v:pred	%	other	-ln_pro.h:poss	np:other	np:obl	0.h:p	v:pred	-pro.h:a,,ajyuwa,∅	∅	1010	1065	∅	∅	∅	1065	1069	∅	1010	∅	1065,∅	∅	1010	1065	∅	∅	∅	1065	1069	∅	1010	∅	1065,∅	∅	∅	∅	∅	∅	∅	∅	new	∅	∅	∅	∅
ajyuwa_0130,mcbora,"ááne iúácóne waahímúnuúbe, iwááhímúnúne piichúcuíñuúbe",#	#	#	aa-ne	0	i=	úacó-ne	%	waahiímu-nu-Vbe	i=	waahiímu-nu-ne	%	0	piichu-cu-iñu	-Vbe,#	#	#	CON-INAN	0	3=	put_in-INAN	%	basket-VBZ.do-M.SG	3=	basket-VBZ.do-INAN	%	0	carry-SG.TR-DIR.leave	-M.SG,"He put her in a basket he made, he put her in a basked she made and carried her away",en,MORPHEME_ALIGNED,,ajyuwa_mp3 ajyuwa_wav ajyuwa_eaf ajyuwa_xml ajyuwa_tsv,,723020,726340,##	#ac	#ac	other	0.h:p	=pro.h:a	v:pred	%	nc	=pro.h:s	v:pred	%	0.h:p	v:pred	-pro.h:s,,ajyuwa,∅	∅	∅	∅	1010	1065	∅	∅	∅	1065	∅	∅	1010	∅	1065,∅	∅	∅	∅	1010	1065	∅	∅	∅	1065	∅	∅	1010	∅	1065,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅
ajyuwa_0131,mcbora,"áánemáváa tsaabe, tsaabe tsúúca teene ihjyávú waaóvaabe pɨ́ɨ́néejávu",#	aa-ne-ma-va-pe	tsaa	-Vbe	#	tsaa	-Vbe	#	tsúúca	tee-ne	i-	ja-vu	0	waao-va	-Vbe	pɨɨne-ja-vu,#	CON-INAN-SOC-QUOT-REM	come	-M.SG	#	come	-M.SG	#	already	3-INAN	3-	house-ALL	0	throw_away-come	-M.SG	middle-CLF.cover-ALL,"With it he came, he came home, he came to throw her in the middle of the house",en,MORPHEME_ALIGNED,,ajyuwa_mp3 ajyuwa_wav ajyuwa_eaf ajyuwa_xml ajyuwa_tsv,,728200,732550,##	other.h:obl	v:pred	-pro.h:s	##	v:pred	-pro.h:s	##	other	other	-ln_pro.h:poss	np:g	0.h:p	v:pred	-pro.h:a	np:g,,ajyuwa,∅	1010	∅	1065	∅	∅	1065	∅	∅	∅	1065	1071	1010	∅	1065	∅,∅	1010	∅	1065	∅	∅	1065	∅	∅	∅	1065	1071	1010	∅	1065	∅,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	new	∅	∅	∅	∅
ajyuwa_0132,mcbora,"méwakye neébe muúllej, wahmɨ́jɨrí namáhjyu wáábyá dohjɨ́né namáhjyu óóma bújcájaáco taúmé kikííjyeba o lléhdoki",#	mewa-ke	nee	-Vbe	#	muúlle-j	wahmɨ́jɨ-ri	namáhjyu	waábya	do-hjɨ-ne	namáhjyu	ó-ma	0	bújcajaa-co	#	ta-	úme	kikííjyeba	ó=	llehdo-ki,#	wife-ACC	say	-M.SG	#	sister-VOC	tipiti-LOC	picho?	hammock	hand-tie-INAN	picho?	1.SG-BEN	0	bake-IMP	#	1.SG.POSS-	vegetal_salt	brain	1.SG=	eat_bread-PURP,"And he told his wife ""Woman picho of tipiti, picho of hammocks rope, the casabe has to be prepared, so to eat it with the brain of my vegetal salt""",en,MORPHEME_ALIGNED,,ajyuwa_mp3 ajyuwa_wav ajyuwa_eaf ajyuwa_xml ajyuwa_tsv,,733100,741270,##	np.h:p	v:pred	-pro.h:s_ds	#ds	np.h:voc	np:other	np:other	np:other	np:other	np:other	pro.1:other	0.2:s	v:pred	#ac	-ln_pro.1:poss	ln	np.h:p	=pro.1:a	v:pred,,ajyuwa,∅	1072	∅	1065	∅	1072	∅	∅	∅	∅	∅	1065	1072	∅	∅	1065	1069	1010	1065	∅,∅	1072	∅	1065	∅	1072	∅	∅	∅	∅	∅	1065	1072	∅	∅	1065	1069	1010	1065	∅,∅	new	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅
ajyuwa_0133,mcbora,uúhu neellévápeécu,#	#	uúhu	%	nee	-lle	-va-pe,#	#	okay	%	say	-F.SG	-QUOT-REM,"""Okay"" she said",en,MORPHEME_ALIGNED,,ajyuwa_mp3 ajyuwa_wav ajyuwa_eaf ajyuwa_xml ajyuwa_tsv,,741570,744040,##	#ds	other	%	v:pred	-pro.h:s_ds	-rv,,ajyuwa,∅	∅	∅	∅	∅	1072	∅,∅	∅	∅	∅	∅	1072	∅,∅	∅	∅	∅	∅	∅	∅
